temperature,humidity,air_flow,mrt,pmv
25.4,46.0,0.05,25.24,0.2
25.4,46.0,0.05,25.24,0.2
25.4,46.0,0.05,25.24,0.2
25.4,46.0,0.05,25.24,0.2
25.4,46.0,0.05,25.24,0.2
25.5,46.0,0.01,25.5,0.25
25.5,46.0,0.01,25.5,0.25
25.5,46.0,0.01,25.5,0.25
25.5,46.0,0.01,25.5,0.25
25.5,46.0,0.01,25.5,0.25
26.8,59.0,0.08,26.96,0.78
26.8,59.0,0.08,26.96,0.78
26.8,59.0,0.08,26.96,0.78
26.8,59.0,0.08,26.96,0.78
27.3,46.0,0.14,28.32,0.88
27.3,46.0,0.14,28.32,0.88
27.3,46.0,0.14,28.32,0.88
27.3,46.0,0.14,28.32,0.88
27.3,46.0,0.14,28.32,0.88
27.3,46.0,0.14,28.32,0.88
26.5,48.0,0.02,27.29,0.69
26.5,48.0,0.02,27.29,0.69
26.5,48.0,0.02,27.29,0.69
26.5,48.0,0.02,27.29,0.69
26.5,48.0,0.02,27.29,0.69
26.5,48.0,0.02,27.29,0.69
26.0,48.0,0.3,27.06,-0.03
26.0,48.0,0.3,27.06,-0.03
26.0,48.0,0.3,27.06,-0.03
26.0,48.0,0.3,27.06,-0.03
26.0,48.0,0.3,27.06,-0.03
26.0,48.0,0.3,27.06,-0.03
26.8,46.0,0.05,26.96,0.68
26.8,46.0,0.05,26.96,0.68
26.8,46.0,0.05,26.96,0.68
26.8,46.0,0.05,26.96,0.68
26.8,46.0,0.05,26.96,0.68
26.8,46.0,0.05,26.96,0.68
26.5,48.0,0.37,27.18,-0.06
26.5,48.0,0.37,27.18,-0.06
26.5,48.0,0.37,27.18,-0.06
26.5,48.0,0.37,27.18,-0.06
26.5,48.0,0.37,27.18,-0.06
26.5,48.0,0.37,27.18,-0.06
27.2,48.0,0.01,27.2,0.79
27.2,48.0,0.01,27.2,0.79
27.2,48.0,0.01,27.2,0.79
27.2,48.0,0.01,27.2,0.79
27.3,47.0,0.28,26.68,0.19
27.3,47.0,0.28,26.68,0.19
27.3,47.0,0.28,26.68,0.19
27.4,46.0,0.18,27.4,0.57
27.4,46.0,0.18,27.4,0.57
27.3,44.0,0.01,27.3,0.79
26.5,45.0,0.04,26.97,0.62
26.9,46.0,0.58,26.9,-0.28
27.0,45.0,0.16,26.82,0.51
27.0,45.0,0.16,26.82,0.51
27.0,45.0,0.16,26.82,0.51
27.0,45.0,0.16,26.82,0.51
26.0,47.0,0.08,30.98,1.12
26.0,47.0,0.08,30.98,1.12
26.0,47.0,0.08,30.98,1.12
26.0,47.0,0.08,30.98,1.12
26.0,47.0,0.08,30.98,1.12
26.0,47.0,0.08,30.98,1.12
27.6,54.0,0.55,27.34,-0.01
27.6,54.0,0.55,27.34,-0.01
27.6,54.0,0.55,27.34,-0.01
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.9,61.0,0.13,29.24,1.54
29.5,56.0,0.01,28.87,1.48
29.5,56.0,0.01,28.87,1.48
29.5,56.0,0.01,28.87,1.48
29.5,57.0,0.01,29.03,1.52
29.9,58.0,0.26,29.5,1.13
29.9,58.0,0.26,29.5,1.13
28.8,55.0,0.06,28.33,1.28
28.8,55.0,0.06,28.33,1.28
29.1,56.0,0.01,28.32,1.34
29.3,56.0,0.04,28.52,1.4
29.3,56.0,0.04,28.52,1.4
29.3,56.0,0.04,28.52,1.4
23.3,56.0,0.82,25.45,-1.34
23.7,57.0,0.03,24.34,-0.15
23.7,57.0,0.03,24.34,-0.15
23.7,57.0,0.03,24.34,-0.15
25.4,55.0,0.01,24.92,0.22
25.4,55.0,0.01,24.92,0.22
25.4,55.0,0.01,24.92,0.22
25.4,55.0,0.01,24.92,0.22
25.6,53.0,0.03,25.28,0.29
25.6,53.0,0.03,25.28,0.29
25.6,53.0,0.03,25.28,0.29
25.6,53.0,0.03,25.28,0.29
25.6,53.0,0.03,25.28,0.29
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
23.0,55.0,0.31,23.22,-0.97
25.5,49.0,0.02,25.5,0.27
25.5,49.0,0.02,25.5,0.27
25.5,49.0,0.02,25.5,0.27
25.5,49.0,0.02,25.5,0.27
25.5,49.0,0.02,25.5,0.27
25.5,49.0,0.02,25.5,0.27
26.1,48.0,0.11,26.1,0.37
26.1,48.0,0.11,26.1,0.37
23.4,48.0,0.04,29.66,0.48
23.4,48.0,0.04,29.66,0.48
23.4,48.0,0.04,29.66,0.48
23.4,48.0,0.04,29.66,0.48
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.1,54.0,0.01,26.78,0.76
27.3,55.0,0.06,26.83,0.81
27.3,55.0,0.06,26.83,0.81
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
25.7,54.0,0.35,25.03,-0.35
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.7,54.0,0.01,26.23,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
26.9,54.0,0.11,26.58,0.62
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
27.5,63.0,0.01,26.4,0.85
26.8,55.0,0.05,26.17,0.63
26.8,55.0,0.05,26.17,0.63
26.8,55.0,0.05,26.17,0.63
26.8,55.0,0.05,26.17,0.63
26.8,55.0,0.05,26.17,0.63
26.8,55.0,0.05,26.17,0.63
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
26.1,46.0,0.04,25.94,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
25.6,64.0,0.08,25.6,0.41
26.8,58.0,0.06,26.48,0.7
26.8,58.0,0.06,26.48,0.7
26.5,59.0,0.01,26.18,0.62
26.5,59.0,0.01,26.18,0.62
28.1,48.0,0.04,28.57,1.14
27.3,46.0,0.39,29.35,0.26
27.3,46.0,0.39,29.35,0.26
27.3,46.0,0.39,29.35,0.26
27.7,47.0,0.68,29.09,-0.01
27.7,47.0,0.68,29.09,-0.01
28.1,49.0,0.01,28.73,1.17
28.1,49.0,0.01,28.73,1.17
28.5,49.0,0.01,28.97,1.27
28.5,49.0,0.01,28.97,1.27
28.7,48.0,0.01,28.54,1.23
28.7,48.0,0.01,28.54,1.23
29.8,55.0,0.02,29.49,1.61
29.8,55.0,0.02,29.49,1.61
30.2,54.0,0.01,29.73,1.7
30.2,54.0,0.01,29.73,1.7
30.2,54.0,0.01,29.73,1.7
30.2,54.0,0.01,29.73,1.7
30.2,54.0,0.01,29.73,1.7
30.2,54.0,0.01,29.73,1.7
30.2,55.0,0.25,29.81,1.22
30.2,55.0,0.25,29.81,1.22
30.2,55.0,0.25,29.81,1.22
31.3,61.0,0.12,30.98,2.06
31.3,61.0,0.12,30.98,2.06
31.3,61.0,0.12,30.98,2.06
31.3,61.0,0.12,30.98,2.06
31.3,61.0,0.12,30.98,2.06
31.1,60.0,0.4,30.87,1.28
31.2,60.0,0.12,30.88,2.02
31.0,59.0,0.12,30.84,1.97
30.8,58.0,0.16,30.8,1.81
30.8,58.0,0.4,30.8,1.19
30.3,47.0,0.34,29.65,0.93
30.3,47.0,0.34,29.65,0.93
30.3,47.0,0.34,29.65,0.93
28.2,40.0,0.02,26.47,0.78
28.2,40.0,0.02,26.47,0.78
28.2,40.0,0.02,26.47,0.78
27.4,45.0,0.03,27.24,0.81
27.4,45.0,0.03,27.24,0.81
27.4,45.0,0.03,27.24,0.81
27.4,45.0,0.03,27.24,0.81
28.0,42.0,0.03,28.31,1.04
28.0,42.0,0.03,28.31,1.04
28.0,42.0,0.03,28.31,1.04
28.0,42.0,0.03,28.31,1.04
28.1,51.0,0.02,28.1,1.1
28.1,51.0,0.02,28.1,1.1
28.2,49.0,0.05,27.89,1.07
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,60.0,0.32,29.96,0.89
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
28.9,55.0,0.17,29.43,1.22
27.9,52.0,0.2,27.71,0.67
27.9,52.0,0.2,27.71,0.67
27.9,52.0,0.2,27.71,0.67
28.2,51.0,0.2,28.39,0.8
28.2,51.0,0.2,28.39,0.8
28.2,51.0,0.2,28.39,0.8
28.2,51.0,0.2,28.39,0.8
28.2,51.0,0.2,28.39,0.8
28.2,51.0,0.2,28.39,0.8
28.5,45.0,0.78,27.91,-0.03
28.5,45.0,0.78,27.91,-0.03
28.5,45.0,0.78,27.91,-0.03
28.5,45.0,0.78,27.91,-0.03
28.5,45.0,0.78,27.91,-0.03
27.5,48.0,0.14,27.67,0.83
27.5,48.0,0.14,27.67,0.83
27.5,48.0,0.14,27.67,0.83
27.5,48.0,0.14,27.67,0.83
27.5,48.0,0.14,27.67,0.83
26.8,47.0,0.13,26.3,0.46
26.8,47.0,0.13,26.3,0.46
26.8,47.0,0.13,26.3,0.46
26.8,47.0,0.13,26.3,0.46
26.8,47.0,0.13,26.3,0.46
26.4,48.0,0.17,26.04,0.28
26.4,48.0,0.17,26.04,0.28
26.4,48.0,0.17,26.04,0.28
26.4,48.0,0.17,26.04,0.28
26.4,48.0,0.17,26.04,0.28
26.7,45.0,0.35,26.7,-0.07
26.7,45.0,0.35,26.7,-0.07
26.7,45.0,0.35,26.7,-0.07
26.7,45.0,0.35,26.7,-0.07
26.7,45.0,0.35,26.7,-0.07
26.7,45.0,0.35,26.7,-0.07
26.3,45.0,0.19,26.67,0.25
26.3,45.0,0.19,26.67,0.25
26.3,45.0,0.19,26.67,0.25
26.3,45.0,0.19,26.67,0.25
26.1,44.0,0.03,26.42,0.47
25.3,44.0,0.08,25.93,0.26
25.3,44.0,0.08,25.93,0.26
25.3,44.0,0.08,25.93,0.26
25.8,44.0,0.18,25.98,0.11
25.8,44.0,0.18,25.98,0.11
25.8,44.0,0.18,25.98,0.11
25.8,44.0,0.18,25.98,0.11
22.4,54.0,0.45,24.37,-1.26
22.4,54.0,0.45,24.37,-1.26
22.4,54.0,0.45,24.37,-1.26
22.4,54.0,0.45,24.37,-1.26
22.4,54.0,0.45,24.37,-1.26
22.4,54.0,0.45,24.37,-1.26
25.5,47.0,0.07,25.5,0.26
25.5,47.0,0.07,25.5,0.26
25.5,47.0,0.07,25.5,0.26
25.5,47.0,0.07,25.5,0.26
25.5,47.0,0.07,25.5,0.26
25.2,45.0,0.02,25.36,0.17
25.2,45.0,0.02,25.36,0.17
25.2,45.0,0.02,25.36,0.17
25.2,45.0,0.02,25.36,0.17
25.2,46.0,1.83,25.63,-1.32
26.2,46.0,0.01,26.04,0.45
26.2,46.0,0.01,26.04,0.45
25.5,45.0,0.17,24.78,-0.05
22.7,52.0,0.04,24.13,-0.39
24.2,51.0,0.18,25.12,-0.21
24.2,51.0,0.18,25.12,-0.21
24.2,51.0,0.18,25.12,-0.21
24.2,51.0,0.18,25.12,-0.21
25.1,50.0,0.1,25.1,0.11
25.1,50.0,0.1,25.1,0.11
25.1,50.0,0.1,25.1,0.11
26.1,48.0,0.21,26.48,0.15
26.9,46.0,0.0,27.06,0.71
26.9,46.0,0.0,27.06,0.71
26.9,46.0,0.0,27.06,0.71
26.9,46.0,0.0,27.06,0.71
25.6,49.0,0.08,25.6,0.3
25.6,49.0,0.08,25.6,0.3
25.6,49.0,0.08,25.6,0.3
25.6,49.0,0.08,25.6,0.3
26.4,48.0,0.07,26.4,0.54
26.4,48.0,0.07,26.4,0.54
26.4,48.0,0.07,26.4,0.54
26.4,48.0,0.07,26.4,0.54
26.4,48.0,0.07,26.4,0.54
27.3,52.0,0.01,26.99,0.81
27.3,52.0,0.01,26.99,0.81
26.8,49.0,0.09,26.64,0.62
26.8,49.0,0.09,26.64,0.62
26.8,49.0,0.09,26.64,0.62
26.8,49.0,0.09,26.64,0.62
27.3,53.0,0.03,26.67,0.77
27.3,53.0,0.03,26.67,0.77
27.3,53.0,0.03,26.67,0.77
27.3,53.0,0.03,26.67,0.77
27.3,53.0,0.03,26.67,0.77
25.5,47.0,0.17,25.14,0.01
25.5,47.0,0.17,25.14,0.01
25.5,47.0,0.17,25.14,0.01
29.3,40.0,0.22,30.06,1.03
29.3,40.0,0.22,30.06,1.03
29.3,40.0,0.22,30.06,1.03
29.3,40.0,0.22,30.06,1.03
29.3,40.0,0.22,30.06,1.03
29.3,40.0,0.22,30.06,1.03
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
25.8,41.0,0.19,26.91,0.17
27.7,42.0,0.21,26.75,0.4
27.7,42.0,0.21,26.75,0.4
27.7,42.0,0.21,26.75,0.4
27.7,42.0,0.21,26.75,0.4
27.7,42.0,0.21,26.75,0.4
26.6,41.0,0.53,26.86,-0.33
26.6,41.0,0.53,26.86,-0.33
26.6,41.0,0.53,26.86,-0.33
30.1,40.0,0.15,29.07,1.32
30.1,40.0,0.15,29.07,1.32
30.1,40.0,0.15,29.07,1.32
30.1,40.0,0.15,29.07,1.32
30.1,40.0,0.15,29.07,1.32
30.1,40.0,0.15,29.07,1.32
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
22.5,44.0,0.17,26.82,-0.3
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
29.0,49.0,0.16,31.08,1.46
27.6,48.0,0.11,29.04,1.04
27.6,48.0,0.11,29.04,1.04
27.6,48.0,0.11,29.04,1.04
27.6,48.0,0.11,29.04,1.04
27.6,48.0,0.11,29.04,1.04
27.6,48.0,0.11,29.04,1.04
26.8,47.0,0.03,27.59,0.77
26.8,47.0,0.03,27.59,0.77
26.8,47.0,0.03,27.59,0.77
26.8,47.0,0.03,27.59,0.77
26.8,47.0,0.03,27.59,0.77
26.2,59.0,0.1,27.46,0.69
26.2,59.0,0.1,27.46,0.69
26.2,59.0,0.1,27.46,0.69
26.2,59.0,0.1,27.46,0.69
27.5,55.0,0.07,27.19,0.9
27.5,55.0,0.07,27.19,0.9
27.5,55.0,0.07,27.19,0.9
27.5,55.0,0.07,27.19,0.9
27.9,51.0,0.1,27.74,0.94
27.9,51.0,0.1,27.74,0.94
27.9,51.0,0.1,27.74,0.94
27.9,51.0,0.1,27.74,0.94
27.9,51.0,0.1,27.74,0.94
27.9,51.0,0.1,27.74,0.94
27.2,50.0,0.07,27.67,0.88
27.2,50.0,0.07,27.67,0.88
27.2,50.0,0.07,27.67,0.88
27.2,50.0,0.07,27.67,0.88
27.2,50.0,0.07,27.67,0.88
27.4,55.0,0.06,27.56,0.93
27.4,55.0,0.06,27.56,0.93
27.4,55.0,0.06,27.56,0.93
27.4,55.0,0.06,27.56,0.93
27.1,45.0,0.13,28.76,0.84
27.1,45.0,0.13,28.76,0.84
27.1,45.0,0.13,28.76,0.84
24.5,50.0,0.16,26.62,0.12
24.5,50.0,0.16,26.62,0.12
24.5,50.0,0.16,26.62,0.12
24.5,50.0,0.16,26.62,0.12
25.1,45.0,0.14,26.64,0.28
25.1,45.0,0.14,26.64,0.28
25.1,45.0,0.14,26.64,0.28
25.1,45.0,0.14,26.64,0.28
25.1,45.0,0.14,26.64,0.28
28.2,46.0,0.14,28.03,0.98
28.2,46.0,0.14,28.03,0.98
28.2,46.0,0.14,28.03,0.98
28.2,46.0,0.14,28.03,0.98
31.1,44.0,0.02,29.7,1.74
24.3,51.0,0.08,26.04,0.15
24.3,51.0,0.08,26.04,0.15
24.3,51.0,0.08,26.04,0.15
24.3,51.0,0.08,26.04,0.15
24.3,51.0,0.08,26.04,0.15
26.8,48.0,0.11,26.96,0.61
26.8,48.0,0.11,26.96,0.61
26.8,48.0,0.11,26.96,0.61
26.8,48.0,0.11,26.96,0.61
26.8,48.0,0.11,26.96,0.61
28.2,50.0,0.08,28.04,1.07
28.2,50.0,0.08,28.04,1.07
28.2,50.0,0.08,28.04,1.07
28.2,50.0,0.08,28.04,1.07
28.2,50.0,0.08,28.04,1.07
28.4,48.0,0.11,28.24,1.05
28.4,48.0,0.11,28.24,1.05
28.4,48.0,0.11,28.24,1.05
28.4,48.0,0.11,28.24,1.05
28.4,48.0,0.11,28.24,1.05
27.6,68.0,0.07,27.91,1.13
27.6,68.0,0.07,27.91,1.13
27.6,68.0,0.07,27.91,1.13
26.2,41.0,0.02,28.55,0.76
26.2,41.0,0.02,28.55,0.76
26.2,41.0,0.02,28.55,0.76
26.2,41.0,0.02,28.55,0.76
26.2,41.0,0.02,28.55,0.76
26.0,40.0,0.07,28.2,0.67
26.0,40.0,0.07,28.2,0.67
26.0,40.0,0.07,28.2,0.67
26.0,40.0,0.07,28.2,0.67
26.0,40.0,0.07,28.2,0.67
26.0,40.0,0.07,28.2,0.67
26.3,41.0,0.04,26.93,0.55
26.3,41.0,0.04,26.93,0.55
26.3,41.0,0.04,26.93,0.55
26.3,41.0,0.04,26.93,0.55
26.3,41.0,0.04,26.93,0.55
26.3,41.0,0.04,26.93,0.55
25.0,42.0,0.07,25.95,0.2
25.0,42.0,0.07,25.95,0.2
25.0,42.0,0.07,25.95,0.2
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
23.5,42.0,0.09,24.45,-0.27
28.8,40.0,0.01,28.8,1.22
28.8,40.0,0.01,28.8,1.22
28.8,40.0,0.01,28.8,1.22
29.0,43.0,0.01,27.59,1.1
29.0,43.0,0.01,27.59,1.1
29.0,43.0,0.01,27.59,1.1
29.0,43.0,0.01,27.59,1.1
29.0,43.0,0.01,27.59,1.1
29.0,43.0,0.01,27.59,1.1
29.6,47.0,0.01,28.82,1.41
29.6,47.0,0.01,28.82,1.41
29.6,47.0,0.01,28.82,1.41
29.6,47.0,0.01,28.82,1.41
25.6,43.0,0.21,28.99,0.34
25.6,43.0,0.21,28.99,0.34
25.6,43.0,0.21,28.99,0.34
25.6,43.0,0.21,28.99,0.34
25.6,43.0,0.21,28.99,0.34
25.6,43.0,0.21,28.99,0.34
25.4,43.0,0.21,28.05,0.19
25.4,43.0,0.21,28.05,0.19
25.4,43.0,0.21,28.05,0.19
25.4,43.0,0.21,28.05,0.19
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
25.1,47.0,0.17,25.64,0.02
26.4,44.0,0.25,26.8,0.09
26.4,44.0,0.25,26.8,0.09
26.4,44.0,0.25,26.8,0.09
26.4,44.0,0.25,26.8,0.09
26.4,44.0,0.25,26.8,0.09
22.7,46.0,1.17,25.21,-1.84
22.7,46.0,1.17,25.21,-1.84
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
27.0,52.0,0.07,26.21,0.65
27.0,52.0,0.07,26.21,0.65
27.0,52.0,0.07,26.21,0.65
27.0,52.0,0.07,26.21,0.65
27.0,52.0,0.07,26.21,0.65
28.8,66.0,0.01,27.23,1.22
28.8,66.0,0.01,27.23,1.22
28.8,66.0,0.01,27.23,1.22
28.8,66.0,0.01,27.23,1.22
28.8,66.0,0.01,27.23,1.22
27.5,57.0,0.21,29.19,0.8
27.5,57.0,0.21,29.19,0.8
27.5,57.0,0.21,29.19,0.8
27.5,57.0,0.21,29.19,0.8
27.5,57.0,0.21,29.19,0.8
27.5,57.0,0.21,29.19,0.8
26.7,60.0,0.17,27.95,0.69
26.7,60.0,0.17,27.95,0.69
26.7,60.0,0.17,27.95,0.69
26.7,60.0,0.17,27.95,0.69
26.6,61.0,0.13,27.6,0.72
26.6,61.0,0.13,27.6,0.72
26.6,61.0,0.13,27.6,0.72
26.6,61.0,0.13,27.6,0.72
26.6,61.0,0.13,27.6,0.72
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
26.0,63.0,0.21,26.57,0.26
25.1,60.0,0.18,25.1,0.0
25.1,60.0,0.18,25.1,0.0
25.1,60.0,0.18,25.1,0.0
25.1,60.0,0.18,25.1,0.0
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.6,61.0,0.17,26.24,0.45
26.5,59.0,0.12,26.5,0.55
26.5,59.0,0.12,26.5,0.55
26.5,59.0,0.12,26.5,0.55
26.5,59.0,0.12,26.5,0.55
26.5,59.0,0.12,26.5,0.55
26.5,59.0,0.12,26.5,0.55
26.9,59.0,0.16,26.72,0.59
26.9,59.0,0.16,26.72,0.59
26.9,59.0,0.16,26.72,0.59
26.9,59.0,0.16,26.72,0.59
25.0,61.0,0.12,25.66,0.19
25.0,61.0,0.12,25.66,0.19
25.0,61.0,0.12,25.66,0.19
25.0,61.0,0.12,25.66,0.19
26.5,60.0,0.18,26.14,0.37
26.5,60.0,0.18,26.14,0.37
26.5,60.0,0.18,26.14,0.37
26.5,60.0,0.18,26.14,0.37
26.5,60.0,0.18,26.14,0.37
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
27.3,43.0,0.16,27.3,0.6
22.0,48.0,0.11,22.82,-0.74
22.0,48.0,0.11,22.82,-0.74
22.0,48.0,0.11,22.82,-0.74
22.0,48.0,0.11,22.82,-0.74
22.0,48.0,0.11,22.82,-0.74
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.3,52.0,0.1,27.61,0.84
27.4,55.0,0.01,26.77,0.82
27.4,55.0,0.01,26.77,0.82
27.4,55.0,0.01,26.77,0.82
27.4,55.0,0.01,26.77,0.82
27.4,55.0,0.01,26.77,0.82
26.6,53.0,0.04,26.92,0.69
26.6,53.0,0.04,26.92,0.69
26.6,53.0,0.04,26.92,0.69
26.0,48.0,0.04,26.63,0.51
26.0,48.0,0.04,26.63,0.51
26.0,48.0,0.04,26.63,0.51
26.0,48.0,0.04,26.63,0.51
26.0,48.0,0.04,26.63,0.51
25.1,43.0,0.04,25.73,0.19
25.1,43.0,0.04,25.73,0.19
25.1,43.0,0.04,25.73,0.19
25.1,43.0,0.04,25.73,0.19
27.1,49.0,0.32,27.74,0.2
27.1,49.0,0.32,27.74,0.2
27.1,49.0,0.32,27.74,0.2
27.1,49.0,0.32,27.74,0.2
27.1,49.0,0.32,27.74,0.2
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
27.3,49.0,0.16,27.65,0.7
25.1,50.0,0.15,26.14,0.19
25.1,50.0,0.15,26.14,0.19
25.1,50.0,0.15,26.14,0.19
25.1,50.0,0.15,26.14,0.19
25.1,50.0,0.15,26.14,0.19
25.1,50.0,0.15,26.14,0.19
23.5,52.0,0.11,24.47,-0.25
23.5,52.0,0.11,24.47,-0.25
23.5,52.0,0.11,24.47,-0.25
23.5,52.0,0.11,24.47,-0.25
23.5,52.0,0.11,24.47,-0.25
24.0,51.0,0.81,25.53,-1.17
24.0,51.0,0.81,25.53,-1.17
24.0,51.0,0.81,25.53,-1.17
24.0,51.0,0.81,25.53,-1.17
24.0,51.0,0.81,25.53,-1.17
24.0,51.0,0.81,25.53,-1.17
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
25.1,40.0,0.07,22.38,-0.29
27.8,51.0,0.15,29.35,1.09
26.7,61.0,0.13,28.7,0.89
26.7,61.0,0.13,28.7,0.89
26.7,61.0,0.13,28.7,0.89
26.7,61.0,0.13,28.7,0.89
26.7,61.0,0.13,28.7,0.89
26.7,61.0,0.13,28.7,0.89
26.6,60.0,0.13,27.6,0.71
26.6,60.0,0.13,27.6,0.71
26.6,60.0,0.13,27.6,0.71
26.6,60.0,0.13,27.6,0.71
26.6,60.0,0.13,27.6,0.71
26.6,60.0,0.13,27.6,0.71
