id,time,temperature,humidity,air_flow,mrt,pmv,thermal_comfort
1,2025-05-20 09:27:47.565641,28.3,80.5,0.13,27.37,1.0795,Slightly Warm
2,2025-05-20 09:28:14.7825,28.3,80.5,0.26,27.37,0.8026,Normal
3,2025-05-20 09:28:57.617759,28.3,81.0,0.38,27.21,0.5995,Normal
4,2025-05-20 09:29:17.491449,28.3,81.2,0.51,27.04,0.4048,Normal
5,2025-05-20 10:11:44.49626,25.4,57.8,0.13,24.18,-0.0051,Normal
6,2025-05-20 10:12:14.146169,25.4,57.6,0.26,23.97,-0.3223,Normal
7,2025-05-20 10:12:44.676633,25.3,56.9,0.38,23.73,-0.5486,Normal
8,2025-05-20 10:13:14.382973,25.2,56.9,0.51,23.59,-0.77,Normal
9,2025-05-20 10:28:42.120494,25.6,59.2,0.12,24.3,0.0872,Normal
10,2025-05-20 10:29:11.963665,25.7,59.2,0.23,24.14,-0.1943,Normal
11,2025-05-20 10:29:42.325157,25.5,58.2,0.35,24.03,-0.4646,Normal
12,2025-05-20 10:30:12.714317,25.5,57.3,0.47,24.03,-0.5989,Normal
13,2025-05-20 10:30:42.305876,25.5,57.4,0.6,23.96,-0.7005,Normal
14,2025-05-20 10:31:12.032889,25.5,57.5,0.72,23.89,-0.8176,Normal
15,2025-05-20 10:31:42.360089,25.5,57.8,0.85,23.82,-0.8618,Slightly Cool
16,2025-05-20 10:32:12.445233,25.5,58.2,0.97,23.76,-0.8533,Normal
17,2025-05-20 10:32:42.549057,25.5,57.0,1.09,23.7,-0.9398,Slightly Cool
18,2025-05-20 10:33:12.84319,25.5,56.5,1.21,23.65,-1.0115,Slightly Cool
19,2025-05-20 10:33:42.760253,25.5,56.6,1.21,23.65,-1.0115,Slightly Cool
20,2025-05-20 10:34:12.686229,25.4,56.1,1.23,23.62,-1.0553,Slightly Cool
21,2025-05-20 10:34:43.4631,25.4,56.1,1.22,23.62,-1.0504,Slightly Cool
22,2025-05-20 10:35:13.299033,25.4,56.0,1.22,23.62,-1.0506,Slightly Cool
23,2025-05-20 10:35:43.196915,25.4,55.7,1.22,23.62,-1.0486,Slightly Cool
24,2025-05-20 10:36:13.094947,25.4,54.9,1.22,23.62,-1.0379,Slightly Cool
25,2025-05-20 10:36:43.380184,25.4,55.0,1.22,23.5,-0.9889,Slightly Cool
26,2025-05-20 10:37:13.286086,25.4,54.8,1.22,23.5,-0.9839,Slightly Cool
27,2025-05-20 10:37:43.639454,25.4,55.7,1.21,23.5,-0.995,Slightly Cool
28,2025-05-20 10:38:13.711614,25.3,56.6,1.2,23.6,-1.0269,Slightly Cool
29,2025-05-20 10:38:45.021794,25.4,57.3,1.19,23.39,-1.0899,Slightly Cool
30,2025-05-20 10:39:13.515206,25.4,58.1,1.16,23.4,-1.0791,Slightly Cool
31,2025-05-20 10:39:44.025647,25.4,58.4,1.13,23.41,-1.0785,Slightly Cool
32,2025-05-20 10:40:13.953582,25.4,58.4,1.12,23.42,-0.984,Slightly Cool
33,2025-05-20 10:40:44.235331,25.5,58.8,1.12,23.33,-1.0567,Slightly Cool
34,2025-05-20 10:41:13.934641,25.5,59.4,1.12,23.32,-1.0715,Slightly Cool
35,2025-05-20 10:41:44.247222,25.5,58.7,1.11,23.33,-1.0569,Slightly Cool
36,2025-05-20 10:42:14.138529,25.5,57.9,1.1,23.34,-1.0514,Slightly Cool
37,2025-05-20 10:42:44.470296,25.5,57.7,1.08,23.35,-1.035,Slightly Cool
38,2025-05-20 10:43:14.583951,25.5,57.9,1.08,23.47,-0.931,Slightly Cool
39,2025-05-20 10:43:44.871094,25.4,57.4,1.08,23.44,-0.9624,Slightly Cool
40,2025-05-20 10:44:14.584047,25.4,56.8,1.11,23.55,-0.9256,Slightly Cool
41,2025-05-20 10:44:44.860035,25.4,57.1,1.14,23.41,-1.082,Slightly Cool
42,2025-05-20 10:45:15.19047,25.4,56.6,1.14,23.41,-1.0803,Slightly Cool
43,2025-05-20 10:45:50.433898,25.3,56.3,1.14,23.63,-1.0158,Slightly Cool
44,2025-05-20 10:46:45.499072,25.3,55.7,1.13,23.51,-0.9804,Slightly Cool
45,2025-05-20 10:47:15.416005,25.3,55.1,1.12,23.51,-0.974,Slightly Cool
46,2025-05-20 10:47:45.315172,25.3,54.8,1.1,23.52,-0.9612,Slightly Cool
47,2025-05-20 10:48:15.625652,25.3,54.4,1.08,23.53,-0.9356,Slightly Cool
48,2025-05-20 10:48:45.532483,25.3,54.4,1.07,23.54,-0.9359,Slightly Cool
49,2025-05-20 10:49:15.954974,25.3,54.0,1.05,23.55,-0.936,Slightly Cool
50,2025-05-20 10:49:45.950338,25.3,53.9,1.02,23.44,-0.9914,Slightly Cool
51,2025-05-20 10:50:16.036631,25.3,54.1,0.99,23.57,-0.903,Slightly Cool
52,2025-05-20 10:50:45.741474,25.3,54.2,0.96,23.59,-0.9029,Slightly Cool
53,2025-05-20 10:51:16.065477,25.3,53.5,0.93,23.6,-0.9606,Slightly Cool
54,2025-05-20 10:51:50.262459,25.3,53.2,0.92,23.49,-0.9619,Slightly Cool
55,2025-05-20 10:52:16.259093,25.3,53.2,0.92,23.61,-0.9599,Slightly Cool
56,2025-05-20 10:52:46.728026,25.3,53.1,0.92,23.6,-0.962,Slightly Cool
57,2025-05-20 10:53:16.464434,25.3,53.3,0.95,23.59,-0.9016,Slightly Cool
58,2025-05-20 10:53:46.771617,25.3,55.3,0.95,23.59,-0.9155,Slightly Cool
59,2025-05-20 10:54:16.885725,25.3,56.5,0.96,23.59,-0.8947,Slightly Cool
60,2025-05-20 10:54:46.997664,25.4,57.5,0.97,23.5,-0.85,Slightly Cool
61,2025-05-20 10:55:17.099968,25.3,58.0,0.96,23.59,-0.8958,Slightly Cool
62,2025-05-20 10:55:47.213396,25.4,57.8,0.98,23.49,-0.9099,Slightly Cool
63,2025-05-20 10:56:17.319101,25.4,58.5,1.01,23.48,-0.8983,Slightly Cool
64,2025-05-20 10:56:47.397163,25.4,58.8,1.01,23.47,-0.9015,Slightly Cool
65,2025-05-20 10:57:17.324365,25.4,58.8,1.02,23.47,-0.9457,Slightly Cool
66,2025-05-20 10:57:47.630778,25.4,57.6,1.04,23.46,-0.953,Slightly Cool
67,2025-05-20 10:58:17.718925,25.4,56.7,1.02,23.47,-0.9468,Slightly Cool
68,2025-05-20 10:58:47.635277,25.5,56.2,1.01,23.39,-1.0194,Slightly Cool
69,2025-05-20 10:59:17.935525,25.4,55.9,1.0,23.48,-0.924,Slightly Cool
70,2025-05-20 10:59:47.869717,25.4,55.6,1.02,23.47,-0.9585,Slightly Cool
71,2025-05-20 11:00:18.161974,25.4,56.2,1.06,23.57,-0.9177,Slightly Cool
72,2025-05-20 11:00:48.251066,25.4,56.6,1.07,23.44,-0.957,Slightly Cool
73,2025-05-20 11:01:17.947283,25.4,56.5,1.05,23.46,-0.954,Slightly Cool
74,2025-05-20 11:01:48.657462,25.4,55.7,1.05,23.45,-0.9703,Slightly Cool
75,2025-05-20 11:02:18.188008,25.4,55.0,1.05,23.58,-0.9142,Slightly Cool
76,2025-05-20 11:02:48.6581,25.4,54.7,1.05,23.45,-0.9639,Slightly Cool
77,2025-05-20 11:03:18.775994,25.4,54.5,1.08,23.44,-0.9636,Slightly Cool
78,2025-05-20 11:03:48.888293,25.4,55.0,1.1,23.43,-0.9902,Slightly Cool
79,2025-05-20 11:04:19.01354,25.4,55.0,1.11,23.55,-0.9346,Slightly Cool
80,2025-05-20 11:04:48.682434,25.4,54.3,1.08,23.56,-0.9052,Slightly Cool
81,2025-05-20 11:05:21.48618,25.4,53.9,1.04,23.58,-0.9055,Slightly Cool
82,2025-05-20 11:05:48.928859,25.4,53.6,1.02,23.59,-0.9052,Slightly Cool
83,2025-05-20 11:06:19.203415,25.4,53.3,1.02,23.59,-0.9032,Slightly Cool
84,2025-05-20 11:06:49.301618,25.3,53.0,1.02,23.68,-1.0153,Slightly Cool
85,2025-05-20 11:07:19.430813,25.3,52.9,1.02,23.68,-1.0174,Slightly Cool
86,2025-05-20 11:07:49.532482,25.3,53.6,0.99,23.57,-0.901,Slightly Cool
87,2025-05-20 11:08:19.646251,25.3,53.8,0.97,23.58,-0.8944,Slightly Cool
88,2025-05-20 11:08:49.729477,25.3,53.5,0.97,23.58,-0.8882,Slightly Cool
89,2025-05-20 11:09:20.081543,25.3,53.2,0.97,23.58,-0.8895,Slightly Cool
90,2025-05-20 11:09:49.93718,25.3,54.7,0.98,23.58,-0.8944,Slightly Cool
91,2025-05-20 11:10:20.076159,25.3,55.8,0.99,23.58,-0.9125,Slightly Cool
92,2025-05-20 11:10:50.17265,25.4,56.8,0.98,23.49,-0.8982,Slightly Cool
93,2025-05-20 11:11:20.265307,25.4,56.7,0.98,23.49,-0.8982,Slightly Cool
94,2025-05-20 11:11:50.625385,25.4,56.9,1.0,23.48,-0.9157,Slightly Cool
95,2025-05-20 11:12:20.485463,25.4,57.3,1.03,23.47,-0.9521,Slightly Cool
96,2025-05-20 11:12:50.572984,25.4,58.4,1.05,23.46,-0.9475,Slightly Cool
97,2025-05-20 11:13:20.683476,25.5,58.2,1.06,23.36,-1.0232,Slightly Cool
98,2025-05-20 11:13:50.585256,25.5,57.9,1.06,23.48,-0.9303,Slightly Cool
99,2025-05-20 11:14:20.90928,25.5,56.9,1.04,23.49,-0.9197,Slightly Cool
100,2025-05-20 11:14:50.806886,25.5,56.4,1.03,23.49,-0.9227,Slightly Cool
101,2025-05-20 11:15:21.11109,25.4,55.9,1.02,23.59,-0.9106,Slightly Cool
102,2025-05-20 11:15:51.12439,25.4,55.5,1.02,23.47,-0.9582,Slightly Cool
103,2025-05-20 11:16:21.324751,25.4,55.1,1.02,23.59,-0.9066,Slightly Cool
104,2025-05-20 11:16:51.222805,25.4,55.0,0.99,23.6,-0.9244,Slightly Cool
105,2025-05-20 11:17:21.576283,25.4,54.6,0.95,23.62,-0.9155,Slightly Cool
106,2025-05-20 11:17:51.656668,25.4,54.6,0.94,23.63,-0.9148,Slightly Cool
107,2025-05-20 11:18:21.545189,25.4,54.4,0.93,23.63,-0.926,Slightly Cool
108,2025-05-20 11:18:51.850283,25.4,54.3,0.92,23.64,-0.9211,Slightly Cool
109,2025-05-20 11:19:21.732469,25.4,54.0,0.91,23.64,-0.9264,Slightly Cool
110,2025-05-20 11:19:52.055073,25.4,53.6,0.9,23.65,-0.9228,Slightly Cool
111,2025-05-20 11:20:21.973246,25.4,53.6,0.9,23.65,-0.9228,Slightly Cool
112,2025-05-20 11:20:52.283598,25.4,53.5,0.9,23.65,-0.9197,Slightly Cool
113,2025-05-20 11:21:22.178153,25.4,53.5,0.9,23.76,-0.8953,Slightly Cool
114,2025-05-20 11:21:52.476951,25.4,53.5,0.9,23.76,-0.8953,Slightly Cool
115,2025-05-20 11:22:22.391285,25.4,53.6,0.91,23.76,-0.8993,Slightly Cool
116,2025-05-20 11:22:52.688436,25.4,53.3,0.92,23.75,-0.8867,Slightly Cool
117,2025-05-20 11:23:22.619174,25.4,53.5,0.92,23.75,-0.8864,Slightly Cool
118,2025-05-20 11:23:52.889195,25.4,53.6,0.93,23.75,-0.8913,Slightly Cool
119,2025-05-20 11:24:22.815154,25.4,53.2,0.92,23.75,-0.8867,Slightly Cool
120,2025-05-20 11:24:53.184788,25.4,53.1,0.94,23.74,-0.8785,Slightly Cool
121,2025-05-20 11:25:23.018582,25.4,53.4,0.95,23.74,-0.876,Slightly Cool
122,2025-05-20 11:25:53.532469,25.4,53.5,0.95,23.62,-0.9148,Slightly Cool
123,2025-05-20 11:26:23.239823,25.4,54.1,0.95,23.74,-0.8808,Slightly Cool
124,2025-05-20 11:26:53.540285,25.4,55.0,0.96,23.62,-0.9217,Slightly Cool
125,2025-05-20 11:27:23.849497,25.5,55.9,0.99,23.64,-0.9126,Slightly Cool
126,2025-05-20 11:27:53.750343,25.5,57.1,0.98,23.64,-0.8875,Slightly Cool
127,2025-05-20 11:28:23.874224,25.5,57.6,0.99,23.64,-0.9073,Slightly Cool
128,2025-05-20 11:28:54.188508,25.6,57.8,1.02,23.53,-0.8676,Slightly Cool
129,2025-05-20 11:29:24.301153,25.6,57.8,1.05,23.63,-0.9307,Slightly Cool
130,2025-05-20 11:29:54.388918,25.6,57.2,1.04,23.64,-0.9105,Slightly Cool
131,2025-05-20 11:30:24.486091,25.6,56.8,1.03,23.64,-0.9163,Slightly Cool
132,2025-05-20 11:30:54.580957,25.6,56.3,1.02,23.77,-0.8834,Normal
133,2025-05-20 11:31:24.710015,25.6,55.9,1.03,23.76,-0.8979,Slightly Cool
134,2025-05-20 11:31:54.39249,25.5,55.7,1.01,23.86,-0.8767,Slightly Cool
135,2025-05-20 11:32:24.907284,25.6,55.5,0.98,23.79,-0.8706,Slightly Cool
136,2025-05-20 11:32:55.189144,25.5,55.4,0.96,23.88,-0.8748,Normal
137,2025-05-20 11:33:25.10127,25.6,55.5,0.94,23.8,-0.8781,Normal
138,2025-05-20 11:33:55.017593,25.5,55.4,0.91,24.02,-0.8804,Normal
139,2025-05-20 11:34:24.906139,25.6,55.4,0.88,23.95,-0.8662,Slightly Cool
140,2025-05-20 11:34:55.235877,25.5,55.5,0.87,23.92,-0.8542,Slightly Cool
141,2025-05-20 11:35:25.154718,25.5,55.3,0.88,23.92,-0.8686,Slightly Cool
142,2025-05-20 11:35:55.462135,25.5,55.2,0.91,24.02,-0.8789,Normal
143,2025-05-20 11:36:25.379247,25.5,55.2,0.92,24.01,-0.8773,Slightly Cool
144,2025-05-20 11:36:55.753677,25.6,56.3,0.93,23.81,-0.8733,Normal
145,2025-05-20 11:37:25.559888,25.5,55.6,0.94,23.89,-0.8766,Normal
146,2025-05-20 11:37:56.051144,25.5,55.0,0.94,23.89,-0.8759,Normal
147,2025-05-20 11:38:25.987784,25.5,54.6,0.94,23.89,-0.8702,Normal
148,2025-05-20 11:38:56.076785,25.5,54.4,0.95,23.89,-0.8703,Normal
149,2025-05-20 11:39:25.978781,25.5,54.1,0.95,23.89,-0.8773,Normal
150,2025-05-20 11:39:56.297307,25.5,54.2,0.95,23.89,-0.8708,Normal
151,2025-05-20 11:40:26.62555,25.5,54.4,0.96,23.76,-0.8732,Slightly Cool
152,2025-05-20 11:40:56.523453,25.5,54.4,0.95,23.89,-0.8703,Normal
153,2025-05-20 11:41:26.395429,25.5,55.0,0.94,23.89,-0.8759,Normal
154,2025-05-20 11:41:56.721099,25.5,57.0,0.93,23.89,-0.8726,Normal
155,2025-05-20 11:42:26.843502,25.5,57.9,0.92,23.9,-0.8537,Normal
156,2025-05-20 11:42:57.117919,25.5,58.7,0.93,23.9,-0.8473,Normal
157,2025-05-20 11:43:27.051216,25.6,58.5,0.95,23.8,-0.8483,Normal
158,2025-05-20 11:43:57.361071,25.6,58.4,0.98,23.79,-0.8418,Normal
159,2025-05-20 11:44:27.256105,25.6,59.1,1.02,23.77,-0.8673,Normal
160,2025-05-20 11:44:57.352105,25.6,59.6,1.05,23.75,-0.8759,Slightly Cool
161,2025-05-20 11:45:27.24183,25.6,58.8,1.05,23.75,-0.8759,Slightly Cool
162,2025-05-20 11:45:57.544593,25.6,58.7,1.05,23.75,-0.8759,Slightly Cool
163,2025-05-20 11:46:27.492681,25.6,58.8,1.06,23.75,-0.8773,Slightly Cool
164,2025-05-20 11:46:57.349469,25.6,57.6,1.07,23.75,-0.8912,Slightly Cool
165,2025-05-20 11:47:27.671825,25.6,57.2,1.07,23.74,-0.8833,Slightly Cool
166,2025-05-20 11:47:57.594707,25.6,56.7,1.08,23.74,-0.8872,Slightly Cool
167,2025-05-20 11:48:27.686489,25.6,56.5,1.07,23.74,-0.8864,Slightly Cool
168,2025-05-20 11:48:58.18317,25.6,56.3,1.04,23.76,-0.8829,Normal
169,2025-05-20 11:49:27.910966,25.5,55.6,1.01,23.86,-0.8796,Slightly Cool
170,2025-05-20 11:49:58.01323,25.5,55.3,0.98,23.87,-0.8657,Normal
171,2025-05-20 11:50:28.122448,25.6,55.0,0.96,23.8,-0.8792,Normal
172,2025-05-20 11:50:58.220695,25.6,54.6,0.95,23.8,-0.8758,Normal
173,2025-05-20 11:51:28.335492,25.5,54.3,0.94,23.89,-0.8683,Normal
174,2025-05-20 11:51:58.606891,25.5,53.8,0.93,23.9,-0.8855,Normal
175,2025-05-20 11:52:28.951404,25.5,53.7,0.94,23.89,-0.876,Normal
176,2025-05-20 11:52:58.847494,25.5,53.6,0.92,23.9,-0.8809,Slightly Cool
177,2025-05-20 11:53:28.952663,25.5,53.8,0.92,23.9,-0.8834,Slightly Cool
178,2025-05-20 11:53:58.824338,25.6,54.4,0.92,23.82,-0.8826,Slightly Cool
179,2025-05-20 11:54:28.93746,25.6,55.9,0.91,23.82,-0.8813,Normal
180,2025-05-20 11:54:59.043351,25.6,55.0,0.92,23.82,-0.888,Slightly Cool
181,2025-05-20 11:55:29.555457,25.5,53.9,0.92,24.01,-0.8793,Slightly Cool
182,2025-05-20 11:55:59.287069,25.5,53.7,0.93,23.9,-0.8855,Normal
183,2025-05-20 11:56:29.368246,25.5,53.5,0.95,24.0,-0.8659,Normal
184,2025-05-20 11:56:59.869051,25.6,54.0,0.96,23.79,-0.8805,Normal
185,2025-05-20 11:57:29.980803,25.6,54.5,0.96,23.8,-0.8739,Normal
186,2025-05-20 11:57:59.693884,25.6,54.6,0.96,23.8,-0.8739,Normal
187,2025-05-20 11:58:30.188841,25.5,55.2,0.95,23.89,-0.876,Normal
188,2025-05-20 11:58:59.898481,25.6,56.2,0.94,23.81,-0.8768,Normal
189,2025-05-20 11:59:30.430774,25.6,56.9,0.97,23.79,-0.8521,Normal
190,2025-05-20 12:00:00.12231,25.6,57.6,0.98,23.9,-0.8426,Normal
191,2025-05-20 12:00:30.421531,25.7,58.2,1.01,23.8,-0.8318,Normal
192,2025-05-20 12:01:00.934531,25.7,58.5,1.03,23.79,-0.8788,Normal
193,2025-05-20 12:01:30.858912,25.7,58.0,1.01,23.8,-0.8401,Normal
194,2025-05-20 12:02:00.522253,25.7,57.1,1.01,23.8,-0.8384,Normal
195,2025-05-20 12:02:31.049963,25.7,56.5,1.03,23.91,-0.8771,Normal
196,2025-05-20 12:03:00.95056,25.7,57.3,1.04,23.78,-0.8865,Normal
197,2025-05-20 12:03:30.831791,25.7,57.0,1.05,23.78,-0.8888,Normal
198,2025-05-20 12:04:01.153225,25.7,56.7,1.06,23.9,-0.8876,Normal
199,2025-05-20 12:04:30.874452,25.7,56.1,1.03,23.91,-0.8932,Normal
200,2025-05-20 12:05:01.173882,25.7,55.5,1.02,23.92,-0.8823,Normal
201,2025-05-20 12:05:31.267999,25.7,55.1,0.98,23.93,-0.8292,Normal
202,2025-05-20 12:06:01.593529,25.7,54.9,0.96,23.94,-0.8334,Normal
203,2025-05-20 12:06:31.674398,25.7,54.9,0.96,23.95,-0.8322,Normal
204,2025-05-20 12:07:01.783726,25.7,54.6,0.93,23.96,-0.8475,Normal
205,2025-05-20 12:07:31.888322,25.7,54.5,0.92,23.97,-0.8441,Normal
206,2025-05-20 12:08:01.996231,25.7,54.3,0.91,23.97,-0.8393,Normal
207,2025-05-20 12:08:32.101032,25.7,54.3,0.92,23.96,-0.8441,Normal
208,2025-05-20 12:09:02.209418,25.7,54.7,0.94,23.95,-0.8333,Normal
209,2025-05-20 12:09:32.301702,25.7,54.4,0.97,23.94,-0.8255,Normal
210,2025-05-20 12:10:02.633429,25.7,55.1,1.01,23.92,-0.8411,Normal
211,2025-05-20 12:10:32.529917,25.8,55.7,1.03,23.82,-0.8918,Normal
212,2025-05-20 12:11:02.829245,25.8,57.7,1.06,23.81,-0.8936,Normal
213,2025-05-20 12:11:32.737506,25.8,58.8,1.05,23.81,-0.8727,Normal
214,2025-05-20 12:12:03.002887,25.9,59.9,1.05,23.72,-0.7782,Slightly Cool
215,2025-05-20 12:12:33.107728,26.0,61.0,1.03,23.64,-0.7608,Normal
216,2025-05-20 12:13:03.052461,26.0,61.2,1.02,23.89,-0.7447,Normal
217,2025-05-20 12:13:33.311126,26.1,61.8,1.0,23.81,-0.7187,Normal
218,2025-05-20 12:14:03.470576,26.1,62.2,0.99,23.93,-0.7111,Normal
219,2025-05-20 12:14:33.371429,26.2,62.7,0.95,23.99,-0.6751,Normal
220,2025-05-20 12:15:04.809142,26.3,65.4,0.92,24.04,-0.646,Normal
221,2025-05-20 12:15:33.580048,26.4,65.9,0.94,24.06,-0.6149,Normal
222,2025-05-20 12:16:03.484862,26.4,67.4,0.92,24.19,-0.6053,Normal
223,2025-05-20 12:16:33.586756,26.4,67.2,0.94,24.29,-0.5956,Normal
224,2025-05-20 12:17:03.907953,26.5,68.2,0.97,24.31,-0.5719,Normal
225,2025-05-20 12:17:36.480144,26.6,69.3,0.99,24.44,-0.5185,Normal
226,2025-05-20 12:18:04.102138,26.6,69.8,0.99,24.55,-0.5191,Normal
227,2025-05-20 12:18:34.009926,26.6,70.2,1.03,24.65,-0.5597,Normal
228,2025-05-20 12:19:07.18446,26.7,72.2,1.06,24.67,-0.5403,Normal
229,2025-05-20 12:19:34.233054,26.7,73.0,1.08,24.78,-0.5325,Normal
230,2025-05-20 12:20:04.188605,26.7,71.7,1.07,25.02,-0.5168,Normal
231,2025-05-20 12:20:34.447882,26.7,71.6,1.06,25.14,-0.5136,Normal
232,2025-05-20 12:21:04.112613,26.7,71.7,1.05,25.26,-0.4977,Normal
233,2025-05-20 12:21:34.653426,26.7,71.4,1.04,25.39,-0.5095,Normal
234,2025-05-20 12:22:07.056652,26.7,72.7,1.05,25.38,-0.5027,Normal
235,2025-05-20 12:22:34.938003,26.7,72.9,1.06,25.62,-0.4961,Normal
236,2025-05-20 12:23:04.973761,26.8,74.7,1.1,25.64,-0.4984,Normal
237,2025-05-20 12:23:35.063954,26.8,72.6,1.1,25.64,-0.498,Normal
238,2025-05-20 12:24:05.184291,26.8,74.1,1.1,25.75,-0.4946,Normal
239,2025-05-20 12:24:35.267857,26.8,74.1,1.09,25.76,-0.4916,Normal
240,2025-05-20 12:25:05.396632,26.8,73.6,1.07,25.76,-0.4859,Normal
241,2025-05-20 12:25:35.72259,26.8,73.4,1.04,25.89,-0.4734,Normal
242,2025-05-20 12:26:05.190515,26.8,72.9,1.05,25.88,-0.4706,Normal
243,2025-05-20 12:26:35.531899,26.8,72.3,1.06,26.0,-0.4644,Normal
244,2025-05-20 12:27:05.395444,26.8,72.4,1.06,26.0,-0.4644,Normal
245,2025-05-20 12:27:35.713732,26.8,72.3,1.07,26.0,-0.4644,Normal
246,2025-05-20 12:28:05.621373,26.8,72.5,1.07,26.0,-0.4644,Normal
247,2025-05-20 12:28:36.146105,26.8,73.2,1.07,26.0,-0.4676,Normal
248,2025-05-20 12:29:06.041977,26.8,74.0,1.06,26.12,-0.4634,Normal
249,2025-05-20 12:29:36.356542,26.8,73.4,1.1,25.99,-0.4786,Normal
250,2025-05-20 12:30:06.517264,26.8,72.7,1.13,25.99,-0.4794,Normal
251,2025-05-20 12:30:36.352576,26.8,73.1,1.15,25.98,-0.4817,Normal
252,2025-05-20 12:31:06.027325,26.7,71.5,1.17,26.07,-0.4961,Normal
253,2025-05-20 12:31:36.572936,26.7,70.3,1.16,26.07,-0.5071,Normal
254,2025-05-20 12:32:06.458615,26.6,70.1,1.13,26.17,-0.5176,Normal
255,2025-05-20 12:32:37.064562,26.6,69.5,1.11,26.17,-0.5119,Normal
256,2025-05-20 12:33:06.865349,26.6,68.7,1.08,26.06,-0.5325,Normal
257,2025-05-20 12:33:37.013855,26.6,68.5,1.06,26.06,-0.5326,Normal
258,2025-05-20 12:34:07.089179,26.5,67.8,1.05,26.03,-0.5425,Normal
259,2025-05-20 12:34:37.005237,26.5,67.6,1.01,26.04,-0.5388,Normal
260,2025-05-20 12:35:07.282897,26.5,67.0,1.0,25.92,-0.5479,Normal
261,2025-05-20 12:35:37.421926,26.5,66.6,1.0,25.92,-0.5505,Normal
262,2025-05-20 12:36:07.527349,26.5,66.2,0.97,25.93,-0.5492,Normal
263,2025-05-20 12:36:37.619649,26.5,66.3,0.97,25.81,-0.5649,Normal
264,2025-05-20 12:37:41.932561,26.5,66.6,0.99,25.81,-0.5682,Normal
265,2025-05-20 12:38:07.516958,26.5,67.0,1.01,25.69,-0.5715,Normal
266,2025-05-20 12:38:48.954599,26.5,66.8,1.0,25.69,-0.57,Normal
267,2025-05-20 12:39:08.251826,26.5,66.3,1.0,25.57,-0.5671,Normal
268,2025-05-20 12:39:37.83308,26.5,65.5,1.01,25.45,-0.5817,Normal
269,2025-05-20 12:40:07.955326,26.4,64.9,1.01,25.54,-0.6004,Normal
270,2025-05-20 12:40:38.254245,26.4,64.6,1.0,25.54,-0.6014,Normal
271,2025-05-20 12:41:08.155064,26.4,64.3,1.0,25.42,-0.6099,Normal
272,2025-05-20 12:41:38.249413,26.4,64.0,1.0,25.54,-0.6036,Normal
273,2025-05-20 12:42:08.657227,26.4,63.6,0.98,25.43,-0.6141,Normal
274,2025-05-20 12:42:38.484812,26.4,63.4,1.0,25.42,-0.6174,Normal
275,2025-05-20 12:43:08.366797,26.4,63.1,0.99,25.43,-0.6253,Normal
276,2025-05-20 12:43:38.688366,26.4,62.6,1.01,25.3,-0.6444,Normal
277,2025-05-20 12:44:09.015966,26.4,63.3,1.03,25.3,-0.6354,Normal
278,2025-05-20 12:44:38.694668,26.4,63.2,1.05,25.29,-0.6233,Normal
279,2025-05-20 12:45:09.204256,26.3,62.3,1.07,25.26,-0.6578,Normal
280,2025-05-20 12:45:39.110875,26.3,62.4,1.09,25.25,-0.6627,Normal
281,2025-05-20 12:46:09.412102,26.3,62.3,1.11,25.25,-0.6676,Normal
282,2025-05-20 12:46:39.532368,26.3,62.7,1.11,25.25,-0.6715,Normal
283,2025-05-20 12:47:09.443043,26.3,62.9,1.11,25.25,-0.6662,Normal
284,2025-05-20 12:47:39.530793,26.3,62.4,1.12,25.13,-0.6816,Normal
285,2025-05-20 12:48:09.851424,26.3,61.8,1.12,25.13,-0.686,Normal
286,2025-05-20 12:48:39.528382,26.3,61.8,1.09,25.13,-0.6813,Normal
287,2025-05-20 12:49:10.267725,26.3,62.2,1.08,25.14,-0.6786,Normal
288,2025-05-20 12:49:39.949143,26.3,61.5,1.08,25.14,-0.6805,Normal
289,2025-05-20 12:50:10.271591,26.3,60.8,1.06,25.14,-0.6698,Normal
290,2025-05-20 12:50:40.381578,26.3,60.4,1.06,25.14,-0.6788,Normal
291,2025-05-20 12:51:10.252584,26.3,60.2,1.04,25.15,-0.673,Normal
292,2025-05-20 12:51:40.59462,26.3,59.9,1.05,25.15,-0.6754,Normal
293,2025-05-20 12:52:10.688629,26.3,59.5,1.07,25.14,-0.6926,Normal
294,2025-05-20 12:52:40.793594,26.3,59.4,1.07,25.02,-0.6908,Normal
295,2025-05-20 12:53:10.891015,26.3,59.3,1.06,25.14,-0.6926,Normal
296,2025-05-20 12:53:40.583698,26.3,61.3,1.07,25.14,-0.6845,Normal
297,2025-05-20 12:54:11.110917,26.2,59.9,1.07,25.23,-0.6704,Normal
298,2025-05-20 12:54:41.013371,26.2,59.4,1.08,25.23,-0.6858,Normal
299,2025-05-20 12:55:11.134772,26.2,59.1,1.08,25.23,-0.6791,Normal
300,2025-05-20 12:55:41.430741,26.2,59.1,1.08,25.23,-0.6791,Normal
301,2025-05-20 12:56:11.520477,26.2,58.5,1.1,25.1,-0.7017,Normal
302,2025-05-20 12:56:41.225004,26.2,58.3,1.12,25.1,-0.7071,Normal
303,2025-05-20 12:57:11.837124,26.2,59.0,1.12,25.22,-0.6982,Normal
304,2025-05-20 12:57:41.658268,26.3,59.0,1.12,25.01,-0.7234,Normal
305,2025-05-20 12:58:11.974162,26.3,58.8,1.11,25.01,-0.7244,Normal
